,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYFIPS,POPULATION,BUILDVALUE,AGRIVALUE,HRCN_EALP,RFLD_EALB,RFLD_EALP,RFLD_EALA,EAL,DISASTER_PER_YEAR_20,DISASTER_PER_YEAR_10,DISASTER_PER_YEAR_5,DISASTER_PER_YEAR_1,mean,count
0,Alabama,AL,01,Autauga,001,58764,9123273852.0,24613998.0,0.001967138721305,179944.1353907867,0.021126731715966,504.2658703388632,14.392899798895662,0.45,0.4,0.0,0.0,4.866666666666666,15
1,Alabama,AL,01,Baldwin,003,231365,45968484827.0,138089013.0,0.545468972231015,2499600.2882537576,0.107361580790385,10192.355167690785,750.6864482761537,1.05,1.0,0.0,0.0,3.0869565217391304,23
2,Alabama,AL,01,Barbour,005,25160,4847697294.0,121075758.0,0.001808230678981,13127.139212379,0.001082337524923,966.342525540576,60.61391922006686,0.65,0.5,0.0,0.0,3.25,8
3,Alabama,AL,01,Bibb,007,22239,3146946680.0,4819356.0,0.000301772739656,19818.480779861577,0.005757730643653,455.0401445789541,7.981996174763977,0.45,0.4,0.0,0.0,4.083333333333333,12
4,Alabama,AL,01,Blount,009,58992,7815620481.0,278570859.0,0.000287583560213,31322.215719714037,0.011760906336957,636.9847431549542,3.2080815182198346,0.35,0.2,0.0,0.0,6.918918918918919,37
5,Alabama,AL,01,Bullock,011,10326,1578438328.0,77099940.0,0.000742834178068,12951.479604446107,0.001348891603346,24030.829259857277,50.73610715900417,0.6,0.6,0.0,0.0,3.36,50
6,Alabama,AL,01,Butler,013,19015,3448344299.0,151442073.0,0.003124263610498,79892.92181171862,0.001635358475507,25087.90250972728,149.27363700980064,0.7,0.6,0.0,0.0,3.5714285714285716,21
7,Alabama,AL,01,Calhoun,015,116250,22691498699.0,99562754.0,0.00137323231277,68827.60576697996,0.063687729524857,379.158842783753,8.4147222713717,0.35,0.2,0.0,0.0,4.3125,48
8,Alabama,AL,01,Chambers,017,34738,5993491307.0,10396882.0,0.001204079634389,229133.98971853263,0.003172294594757,11121.130118491616,25.07754488201174,0.4,0.2,0.0,0.0,3.6595744680851063,47
9,Alabama,AL,01,Cherokee,019,24933,4433990605.0,174425903.0,0.000152940669106,17845.53507556421,0.017768344970812,372.11646646799534,6.993905198432504,0.35,0.2,0.0,0.0,5.75,16
10,Alabama,AL,01,Chilton,021,44999,6711359991.0,16617429.0,0.00071351730004,6208.527140724337,0.0112412102125,525.0510665906504,9.718125310863346,0.5,0.5,0.0,0.0,5.238095238095238,21
11,Alabama,AL,01,Choctaw,023,12632,6245033878.0,9476878.0,0.00251479967461,533038.629592237,0.039104948117822,5893.088855522216,473.0656809888808,0.6,0.5,0.0,0.0,4.0,8
12,Alabama,AL,01,Clarke,025,23038,4122731483.0,3303779.0,0.007928503884805,228989.63207669763,0.002412335900819,3575.9224785079996,277.27538714732873,0.75,0.6,0.0,0.0,3.9411764705882355,17
13,Alabama,AL,01,Clay,027,14212,2550755534.0,93281315.0,0.000276323325372,28205.55767985301,0.002440314400211,8228.572335860794,19.263698121157983,0.4,0.2,0.0,0.0,4.555555555555555,27
14,Alabama,AL,01,Cleburne,029,15040,2154110452.0,134714937.0,0.000193476378613,22510.82586476385,0.001692724106501,442.34477440682184,10.942510569437951,0.4,0.2,0.0,0.0,4.5,40
15,Alabama,AL,01,Coffee,031,53391,22309494707.0,228866524.0,0.013831560826016,870365.9958266905,0.026114111080599,48292.48751786487,412.18536381337617,0.75,0.6,0.0,0.0,4.52,25
16,Alabama,AL,01,Colbert,033,57133,11994963659.0,69041537.0,0.000310943933823,83264.51576364113,0.033279574970623,377.34317066339537,4.609449919600607,0.35,0.3,0.0,0.0,5.333333333333333,3
17,Alabama,AL,01,Conecuh,035,11582,2165551908.0,24123427.0,0.003020444578704,19340.518006345217,0.000309413499784,1485.470300418274,229.62903186652275,0.7,0.5,0.0,0.0,3.6842105263157894,19
18,Alabama,AL,01,Coosa,037,10320,1954999287.0,1958970.0,0.000260994431431,7134.685607758635,0.000475019097924,527.922700997846,19.882064257541835,0.45,0.3,0.0,0.0,3.473684210526316,19
19,Alabama,AL,01,Covington,039,37519,6767535999.0,145105900.0,0.048806719786907,408806.9733895137,0.005926475674469,8693.817540732301,645.7516879534102,0.8,0.7,0.0,0.0,3.7,20
20,Alabama,AL,01,Crenshaw,041,13179,2563554879.0,189077193.0,0.002087197641015,23650.828676493536,0.000951553162067,17609.87524015415,153.6588880699347,0.7,0.6,0.0,0.0,3.8333333333333335,18
21,Alabama,AL,01,Cullman,043,87660,14613532853.0,539900772.0,0.000741123673984,33177.308855906675,0.002794612426881,809.8174949154387,6.812231788010478,0.45,0.4,0.0,0.0,5.333333333333333,24
22,Alabama,AL,01,Dale,045,49224,8849007602.0,197336365.0,0.011743913328187,332835.52594528056,0.002909678689391,17492.86584772296,163.571513697502,0.65,0.6,0.0,0.0,3.8181818181818183,22
23,Alabama,AL,01,Dallas,047,38341,6955630611.0,73395648.0,0.001914290951913,28918.276623652884,0.032712763736233,1079.5941401195862,32.82030462831616,0.45,0.5,0.0,0.0,3.7404580152671754,131
24,Alabama,AL,01,DeKalb,049,71379,12342314361.0,657517499.0,0.00037639103574,252589.77956179847,0.029528586064452,433.6967845824716,6.071286869967813,0.5,0.5,0.0,0.0,5.761904761904762,21
25,Alabama,AL,01,Elmore,051,87755,12510952667.0,31657004.0,0.002812309778125,382218.00622892287,0.054598899144662,539.9112968214257,13.026812437609609,0.5,0.5,0.0,0.0,5.03125,32
26,Alabama,AL,01,Escambia,053,36706,6867415097.0,35523058.0,0.06080221638206,386426.9723760823,0.01630276846661,2352.436970848436,825.6669262465058,0.7,0.5,0.0,0.0,4.055555555555555,18
27,Alabama,AL,01,Etowah,055,103320,19000448926.0,107170723.0,0.000858127869973,20414.79676087709,0.001576209175974,301.91878373295486,5.673594144051023,0.35,0.2,0.0,0.0,4.615384615384615,26
28,Alabama,AL,01,Fayette,057,16298,3058922404.0,28228393.0,0.000249587263847,10809.205879646936,0.001628117437991,402.79305639295086,17.02407336482347,0.3,0.2,0.0,0.0,5.0,13
29,Alabama,AL,01,Franklin,059,31999,5620840155.0,159857929.0,0.000178394104611,4309.727210023128,0.00514840892116,332.80726384777404,6.651652955016398,0.25,0.2,0.0,0.0,5.133333333333334,15
30,Alabama,AL,01,Geneva,061,26621,4613103350.0,157812990.0,0.008217883191285,686926.3319510876,0.005809227945616,54793.00627762975,156.2675901600392,0.8,0.7,0.0,0.0,3.0,20
31,Alabama,AL,01,Greene,063,7714,1339905207.0,29755425.0,0.000302742199201,6778.646878692209,0.003832293581857,242.17132004054577,33.02732432900624,0.4,0.4,0.0,0.0,3.111111111111111,90
32,Alabama,AL,01,Hale,065,14753,2427858045.0,72800287.0,0.000619003957888,9797.254027404653,0.008062992526604,342.3525396616921,19.430382799055085,0.4,0.4,0.0,0.0,3.221757322175732,239
33,Alabama,AL,01,Henry,067,17074,3227209324.0,140973247.0,0.003623338114745,75393.50146492083,0.000904060364802,3517.965874501873,128.09334172497262,0.65,0.6,0.0,0.0,3.0,8
34,Alabama,AL,01,Houston,069,107125,23761419647.0,79989877.0,0.032219222916746,3133218.647399441,0.024278500591935,16931.626301300163,204.4674068852085,0.6,0.5,0.0,0.0,4.2,15
35,Alabama,AL,01,Jackson,071,52501,10550074715.0,176043060.0,0.000192123488595,156807.53392885212,0.032251783249543,363.3773426997618,4.062704960350613,0.35,0.3,0.0,0.0,4.285714285714286,7
36,Alabama,AL,01,Jefferson,073,673766,127980243708.0,5664806.0,0.001826575388826,48028513.89652667,0.007873907720614,365.21101348482256,5.293153777334568,0.7,0.6,0.0,0.0,4.930232558139535,86
37,Alabama,AL,01,Lamar,075,13961,2413165014.0,11886848.0,0.000242257401103,22184.83555897241,0.012467634088886,418.57893039479046,17.06735755055295,0.45,0.5,0.0,0.0,3.9166666666666665,12
38,Alabama,AL,01,Lauderdale,077,93509,17038769184.0,82950961.0,0.000476262369129,155695.26591682347,0.093615659531147,1159.6160505933415,3.804897145885,0.35,0.3,0.0,0.0,6.0,6
39,Alabama,AL,01,Lawrence,079,33012,5290990645.0,244180791.0,0.000258872464801,11676.318718625407,0.01736075065536,354.1121466140644,4.7618290720375365,0.3,0.2,0.0,0.0,3.9,10
40,Alabama,AL,01,Lee,081,173871,29521156046.0,37149731.0,0.007808851109574,301761.10896495933,0.027656314378476,7953.670012770895,22.755272022666503,0.4,0.2,0.0,0.0,3.9838709677419355,62
41,Alabama,AL,01,Limestone,083,101053,17484767989.0,150727980.0,0.000422887281194,19686.54334210288,0.041417314431838,355.3013659016603,2.865379577804934,0.3,0.2,0.0,0.0,4.428571428571429,14
42,Alabama,AL,01,Lowndes,085,10307,1731701375.0,92761355.0,0.000452065854632,11247.765476186869,0.00493416920568,1148.1200873957791,19.18381514826553,0.45,0.3,0.0,0.0,3.918918918918919,37
43,Alabama,AL,01,Macon,087,19491,3185536223.0,22441798.0,0.000897697908136,12107.320416545377,0.002523531269515,642.9273018485002,36.53051484287059,0.45,0.3,0.0,0.0,3.6153846153846154,26
44,Alabama,AL,01,Madison,089,387825,74593802049.0,80698147.0,0.001348682002109,263482.2343707623,0.07293357754765,413.1713766429685,2.628012000423226,0.3,0.2,0.0,0.0,4.571428571428571,14
45,Alabama,AL,01,Marengo,091,19291,3270371278.0,18221749.0,0.001300614657521,16937.538565632207,0.006028489962002,429.05183881971914,49.005468039927514,0.45,0.5,0.0,0.0,3.607843137254902,51
46,Alabama,AL,01,Marion,093,29281,5466617270.0,120817635.0,0.000265787475574,19614.30051335538,0.004583579648282,674.9964128716973,10.337062097453172,0.3,0.3,0.0,0.0,4.769230769230769,13
47,Alabama,AL,01,Marshall,095,97552,17362587890.0,325301846.0,0.000627884025775,61234.73919564784,0.009675258112207,827.4840325222275,5.964641993699243,0.4,0.4,0.0,0.0,5.666666666666667,6
48,Alabama,AL,01,Mobile,097,414514,76023019218.0,103890465.0,0.969751540025562,711028.4689746167,0.949143439831304,39316.63727641285,552.4095120978263,1.0,0.9,0.0,0.0,3.6451612903225805,31
49,Alabama,AL,01,Monroe,099,19743,3709815384.0,40656870.0,0.004784807055746,14223.1664963807,0.001012845754846,7597.478515509559,209.9450395679957,0.6,0.5,0.0,0.0,3.533333333333333,15
50,Alabama,AL,01,Montgomery,101,228847,46223469489.0,53770976.0,0.009340761071853,142439.46670328145,0.025348205838355,1478.869446016202,21.577271858141433,0.5,0.5,0.0,0.0,3.8,100
51,Alabama,AL,01,Morgan,103,123349,21661415052.0,114390631.0,0.000984912652434,99599.95292641436,0.104167872597377,341.8583856562475,5.434453650383779,0.3,0.2,0.0,0.0,3.0,2
52,Alabama,AL,01,Perry,105,8480,1455190786.0,42634222.0,0.000361511759428,5290.369012354587,0.000660498599691,381.8150632998608,34.357593429546164,0.55,0.7,0.0,0.0,3.5476190476190474,84
53,Alabama,AL,01,Pickens,107,19095,3015884080.0,101852684.0,0.0005779230008,24484.405891884326,0.01759441983534,342.45360668980226,14.721445465269108,0.4,0.4,0.0,0.0,3.6363636363636362,33
54,Alabama,AL,01,Pike,109,32965,6512702570.0,159228783.0,0.005193865694101,6638.954302427994,0.000964939967707,2098.509299216989,127.24885847500981,0.5,0.5,0.0,0.0,3.0,21
55,Alabama,AL,01,Randolph,111,21932,3899099706.0,175167422.0,0.000467772655049,94636.90735221056,0.003417381634421,3517.664738408805,21.928838611719797,0.5,0.2,0.0,0.0,3.7941176470588234,34
56,Alabama,AL,01,Russell,113,59131,7964667811.0,29918008.0,0.00251732698494,23085.76559115888,0.006619363524646,3375.0864458719443,15.99684682987823,0.6,0.5,0.0,0.0,3.9473684210526314,38
57,Alabama,AL,01,St. Clair,115,90899,13113337035.0,66805274.0,0.000579224484796,90798.34692509405,0.020767466382533,409.1897028421157,4.4028259400363305,0.4,0.3,0.0,0.0,3.96,50
58,Alabama,AL,01,Shelby,117,222782,42211767995.0,18977528.0,0.002271367468981,99965.29574248688,0.026361672107034,3767.197270425812,8.18947493785663,0.4,0.3,0.0,0.0,5.662650602409639,83
59,Alabama,AL,01,Sumter,119,12322,3236460626.0,25071193.0,0.000641333315669,50584.17703732432,0.025453315784591,18134.15667646892,62.10870135098482,0.45,0.4,0.0,0.0,3.4285714285714284,56
60,Alabama,AL,01,Talladega,121,81988,15013203612.0,46328446.0,0.001507027261324,86241.76726655263,0.002764523293721,1605.7564336112364,14.802594421458242,0.45,0.3,0.0,0.0,5.142857142857143,42
61,Alabama,AL,01,Tallapoosa,123,41279,8545817044.0,18960715.0,0.001440308179941,25060.75257751693,0.004035942202741,389.29997555058486,36.55822426539043,0.4,0.2,0.0,0.0,3.7222222222222223,18
62,Alabama,AL,01,Tuscaloosa,125,226701,37593639532.0,44254939.0,0.006116072759453,29661.79188071558,0.126170335720049,336.5646602921151,13.77419996660799,0.55,0.4,0.0,0.0,5.65,80
63,Alabama,AL,01,Walker,127,65276,11888395979.0,63160688.0,0.000365952553859,60797.573432089994,0.016105446379475,342.0394285816073,4.669478153282996,0.4,0.3,0.0,0.0,5.357142857142857,14
64,Alabama,AL,01,Washington,129,15333,2298557038.0,35863087.0,0.005930721597591,73578.33792599232,0.00436474310223,8451.65881799995,255.27360275955118,0.65,0.5,0.0,0.0,3.6666666666666665,15
65,Alabama,AL,01,Wilcox,131,10548,2379186259.0,10487971.0,0.000823831934792,14533.779371901564,0.003484454876543,6995.839811584394,77.902018827761,0.45,0.5,0.0,0.0,3.4545454545454546,22
66,Alabama,AL,01,Winston,133,23478,4866848041.0,31801746.0,0.000167775073776,14718.378753302128,0.002033646931392,530.7876959674142,9.295383417342713,0.3,0.3,0.0,0.0,4.25,12
67,Arkansas,AR,05,Arkansas,001,17079,4502338769.0,245751248.0,6.8067509271e-05,131799.07305701327,0.158371117299767,258507.04154819288,7.073064954853669,0.3,0.5,0.0,0.0,3.081081081081081,74
68,Arkansas,AR,05,Ashley,003,19013,4150162576.0,80505715.0,0.000186671134309,816270.1920401569,0.065644548481692,613184.0296712848,13.074023901450186,0.2,0.2,0.0,0.0,3.0,9
69,Arkansas,AR,05,Baxter,005,41603,7587686638.0,36439278.0,2.6083462837e-05,654940.4888390773,0.003532668448319,15504.408857262524,0.8909999669262586,0.3,0.5,0.0,0.0,7.166666666666667,6
70,Arkansas,AR,05,Benton,007,284135,46604010465.0,680604478.0,0.000142818684539,497962.0309309782,0.179860163570429,785742.605346866,0.46659283006906715,0.45,0.7,0.0,0.0,5.55,20
71,Arkansas,AR,05,Boone,009,37314,6479669209.0,188155611.0,2.1458775605e-05,642643.7918446538,0.002349286178906,15369.252866104049,0.8251438393621171,0.4,0.7,0.0,0.0,3.0,2
72,Arkansas,AR,05,Bradley,011,10528,1937619605.0,48270025.0,5.6350554537e-05,34532.18838587383,0.007278642143901,1813.4983521761037,5.968488046669665,0.5,0.7,0.0,0.0,3.0,6
73,Arkansas,AR,05,Calhoun,013,4734,994435964.0,6333149.0,3.7183659817e-05,6614.887379628679,0.000910122561753,1893.51642735763,8.180439275588308,0.45,0.8,0.0,0.0,3.0,7
74,Arkansas,AR,05,Carroll,015,28225,6424264419.0,417040169.0,1.6587085357e-05,69764.72646177202,0.046346315601966,138101.1723153428,1.3755466477688432,0.4,0.7,0.0,0.0,5.7272727272727275,11
75,Arkansas,AR,05,Chicot,017,10180,2252625821.0,170058815.0,0.000119552969589,1163334.8432238316,0.062149398082437,762655.5477210762,16.35867719929711,0.3,0.4,0.0,0.0,3.0,7
76,Arkansas,AR,05,Clark,019,21403,3666672257.0,20070593.0,0.00013436971134,361492.4589215753,0.004889235345257,50806.56092665889,5.8664739459169555,0.4,0.6,0.0,0.0,6.181818181818182,11
77,Arkansas,AR,05,Clay,021,14532,3029053568.0,226638903.0,1.7993602196e-05,216882.3948427019,0.072685228739878,2244.692994972953,2.482474604752988,0.45,0.6,0.0,0.0,3.7,10
78,Arkansas,AR,05,Cleburne,023,24667,5791582778.0,66006354.0,5.3248502633e-05,715726.5654994382,0.044296107027692,12541.242556170484,4.406671850400735,0.55,0.7,0.0,0.0,4.555555555555555,18
79,Arkansas,AR,05,Cleveland,025,7546,1074918059.0,147879652.0,3.3225169121e-05,74492.87330733745,0.00182864134844,10170.476783331524,2.383039378252214,0.4,0.5,0.0,0.0,3.0,8
80,Arkansas,AR,05,Columbia,027,22769,3355709246.0,56157994.0,0.000307381280108,169405.72366702658,0.009747865179979,20918.943750533617,9.464633347457985,0.4,0.3,0.0,0.0,3.1176470588235294,17
81,Arkansas,AR,05,Conway,029,20697,4790207758.0,197570471.0,3.2531509747e-05,403912.2266525437,0.03728835504614,175073.31637060997,3.1924996564611745,0.6,0.9,0.0,0.0,3.8684210526315788,38
82,Arkansas,AR,05,Craighead,031,111202,19734830835.0,223894673.0,0.000215610134372,424426.06976016366,0.089499747349415,766.295997139547,1.7753379161077405,0.45,0.4,0.0,0.0,6.966666666666667,30
83,Arkansas,AR,05,Crawford,033,60118,10153945051.0,61829117.0,6.5286150473e-05,205671.06377629295,0.036529834153374,389251.907598314,0.9466295940563985,0.35,0.6,0.0,0.0,5.75,16
84,Arkansas,AR,05,Crittenden,035,48103,7921543694.0,189590084.0,6.8342556645e-05,330810.12692672707,0.084592298457492,867.0408737863098,1.4311777431552108,0.25,0.2,0.0,0.0,3.0,1
85,Arkansas,AR,05,Cross,037,16824,3357621154.0,171753347.0,3.1391444404e-05,54589.587432741806,0.012968721181296,530.2827935611211,2.9836046097750724,0.35,0.5,0.0,0.0,5.533333333333333,15
86,Arkansas,AR,05,Dallas,039,6477,1184345364.0,1999172.0,3.7986074716e-05,145420.46353797964,0.001388077819363,10394.267338714888,7.359133088857181,0.45,0.6,0.0,0.0,3.6666666666666665,3
87,Arkansas,AR,05,Desha,041,11357,2204185981.0,192841170.0,9.7331840572e-05,210293.95336385467,0.08103723796284,79939.01769683593,10.606176210828293,0.2,0.3,0.0,0.0,4.333333333333333,3
88,Arkansas,AR,05,Drew,043,17320,2706969654.0,68893606.0,8.5590417969e-05,94106.11792741569,0.046896691671002,25995.110475581965,4.602201597324386,0.45,0.6,0.0,0.0,3.9,10
89,Arkansas,AR,05,Faulkner,045,123427,19189376142.0,30956607.0,0.000253975299147,652808.9995924201,0.033061704780757,570037.7697252051,1.4887375848908242,0.4,0.5,0.0,0.0,3.4473684210526314,38
90,Arkansas,AR,05,Franklin,047,17065,3945931814.0,207848742.0,1.5275939403e-05,87363.67408226155,0.026311882205458,200297.94130320064,1.822777862566873,0.6,0.9,0.0,0.0,3.4545454545454546,22
91,Arkansas,AR,05,Fulton,049,12050,1881496179.0,33205503.0,9.394012531e-06,747560.0640800333,0.019129312087886,290.14874283736657,1.2266786429525267,0.4,0.6,0.0,0.0,3.72,25
92,Arkansas,AR,05,Garland,051,100056,19847685112.0,11463893.0,0.000389431193137,757180.7068620694,0.279347037875316,37562.6559353885,3.6047931956962715,0.2,0.3,0.0,0.0,5.794117647058823,34
93,Arkansas,AR,05,Grant,053,17894,2169481179.0,7232348.0,7.013927262e-05,28166.394753139797,0.012631172838255,35966.985373259566,1.937025596980108,0.4,0.6,0.0,0.0,3.4444444444444446,9
94,Arkansas,AR,05,Greene,055,45653,6938233899.0,159828078.0,5.1021335042e-05,42515.35684718456,0.025610538529833,210.96546600299277,1.2146851255353786,0.45,0.6,0.0,0.0,6.25,12
95,Arkansas,AR,05,Hempstead,057,20040,4734972851.0,247810717.0,0.000122845935961,76743.59159107525,0.013808963174416,395596.1026755589,9.329543396238858,0.35,0.5,0.0,0.0,3.212121212121212,33
96,Arkansas,AR,05,Hot Spring,059,33028,4902906942.0,33370796.0,0.000177304880868,234839.34783070887,0.203376757767737,53722.6701987933,4.627792815057603,0.3,0.4,0.0,0.0,6.0,6
97,Arkansas,AR,05,Howard,061,12764,3256086487.0,300598207.0,3.7819547615e-05,69084.43795467282,0.012698622050216,239419.27764750549,5.202403255412744,0.25,0.4,0.0,0.0,4.785714285714286,14
98,Arkansas,AR,05,Independence,063,37877,5837970733.0,198358303.0,7.3590781518e-05,865812.6923860798,0.015448741305101,154322.6334007906,2.0111542541393037,0.55,0.8,0.0,0.0,3.6666666666666665,12
99,Arkansas,AR,05,Izard,065,13545,2112285209.0,75591688.0,1.2717797385e-05,1025872.1741421244,0.026359344998678,21574.90463417712,1.4746504831692155,0.45,0.7,0.0,0.0,3.2857142857142856,7
100,Arkansas,AR,05,Jackson,067,16727,3106915724.0,144168903.0,4.2370682085e-05,245392.2380380124,0.191251667539855,278636.24380828533,3.9596999688024033,0.65,0.9,0.0,0.0,3.0,2
101,Arkansas,AR,05,Jefferson,069,67108,13507496955.0,194530296.0,0.000401168877261,987892.2557046,0.432803072889381,430540.6169493581,4.962884167302104,0.4,0.6,0.0,0.0,3.5,28
102,Arkansas,AR,05,Johnson,071,25685,4105577624.0,159462716.0,1.1602414145e-05,223916.03471493593,0.031004073753466,13943.03107197716,0.6433911679981258,0.4,0.7,0.0,0.0,5.666666666666667,6
103,Arkansas,AR,05,Lafayette,073,6303,1432513664.0,136756083.0,7.8466671002e-05,29944.084912376315,0.011935644158294,2434.76750673581,16.730571098782136,0.4,0.5,0.0,0.0,3.2,10
104,Arkansas,AR,05,Lawrence,075,16184,2876497475.0,172735308.0,2.6215640472e-05,902500.7822764387,0.118502403094536,450.39613380125866,2.6365121031934806,0.35,0.6,0.0,0.0,3.9444444444444446,18
105,Arkansas,AR,05,Lee,077,8594,1352546086.0,149213632.0,2.0547084377e-05,10831.721284134486,0.040628116499631,206627.29354140948,2.7791328286778536,0.25,0.4,0.0,0.0,3.0,2
106,Arkansas,AR,05,Lincoln,079,12931,1839564298.0,205258124.0,6.106213019e-05,370936.45376133407,0.116097879362746,42575.10303783088,2.8735825157407664,0.5,0.6,0.0,0.0,3.4,10
107,Arkansas,AR,05,Little River,081,12005,2710699864.0,98118831.0,2.7805982688e-05,24410.381315652936,0.008956227801423,39349.64230274506,2.008925994121803,0.4,0.5,0.0,0.0,4.538461538461538,13
108,Arkansas,AR,05,Logan,083,21102,4152505705.0,258645452.0,1.6729527825e-05,506237.00572104414,0.019676560417002,13886.775427498094,1.3157870978319879,0.35,0.5,0.0,0.0,5.583333333333333,24
109,Arkansas,AR,05,Lonoke,085,74002,9751568688.0,211316740.0,0.000192421094857,504855.5319851584,0.045812379829338,364907.2711054478,1.4772221070805898,0.35,0.4,0.0,0.0,3.6956521739130435,23
110,Arkansas,AR,05,Madison,087,16496,3572141968.0,320412780.0,1.3136248066e-05,91909.53768161261,0.118551213458403,344404.4885480238,0.9425373611007456,0.4,0.6,0.0,0.0,3.0,4
111,Arkansas,AR,05,Miller,091,42561,7148224959.0,39978679.0,0.000104446921371,203377.0371880331,0.096252142790649,43981.3961776976,1.4433316164030496,0.3,0.4,0.0,0.0,3.740740740740741,27
112,Arkansas,AR,05,Monroe,095,6781,1627899958.0,110266429.0,2.0300282526e-05,461177.1491778686,0.138925686818046,477785.6753258727,5.211078072749769,0.4,0.5,0.0,0.0,3.0,5
113,Arkansas,AR,05,Montgomery,097,8481,1789075213.0,31855745.0,1.5472483888e-05,374623.8544223549,0.014656772272455,12335.901433307456,2.9562692406750077,0.3,0.4,0.0,0.0,5.2,10
114,Arkansas,AR,05,Nevada,099,8255,1754596963.0,63913049.0,5.7234197141e-05,2624.215461385063,0.006237274585888,17517.557236528504,9.693430263674502,0.45,0.6,0.0,0.0,3.2,10
115,Arkansas,AR,05,Newton,101,7210,920223369.0,27506720.0,3.611288315e-06,168001.52456484383,0.002484883163384,32.11040754164388,0.46351244598586744,0.5,0.7,0.0,0.0,3.0,6
116,Arkansas,AR,05,Ouachita,103,22627,3472682058.0,13005481.0,0.000224416579311,123507.8880712848,0.009134375102737,21894.832313354083,7.66760795538873,0.45,0.6,0.0,0.0,4.421052631578948,19
117,Arkansas,AR,05,Perry,105,10019,1476876656.0,64351209.0,1.5077302352e-05,89144.65419576211,0.015942003630964,47755.802613219326,0.982405135477196,0.4,0.6,0.0,0.0,4.925925925925926,27
118,Arkansas,AR,05,Phillips,107,16523,3246568330.0,217529463.0,5.3308699004e-05,35411.56178348968,0.054976712964812,233469.46457057487,3.509042460474515,0.3,0.4,0.0,0.0,3.0,3
119,Arkansas,AR,05,Pike,109,10148,2246820841.0,122161938.0,2.542591869e-05,484126.11768310616,0.000934063777911,7800.503196316443,3.897368009770224,0.3,0.5,0.0,0.0,4.375,8
120,Arkansas,AR,05,Poinsett,111,22933,3531417039.0,213046411.0,2.443964863e-05,102780.09787745112,0.069713952656343,929.15142103596,0.8158559484091624,0.55,0.7,0.0,0.0,5.617647058823529,34
121,Arkansas,AR,05,Polk,113,19179,4719144982.0,182372302.0,1.6899783977e-05,330860.94842845376,0.032374372638716,16568.196405062045,1.5940138512924489,0.3,0.4,0.0,0.0,5.181818181818182,22
122,Arkansas,AR,05,Pope,115,63305,10324826742.0,194772475.0,5.7449899461e-05,355210.74348572496,0.089131531511908,66578.4557966392,1.0296298381279314,0.35,0.6,0.0,0.0,4.7368421052631575,19
123,Arkansas,AR,05,Prairie,117,8271,1859676846.0,145813857.0,2.1026523722e-05,348928.006308586,0.004950262556014,121479.96229969621,4.257609661134893,0.45,0.6,0.0,0.0,3.3684210526315788,19
124,Arkansas,AR,05,Pulaski,119,398830,73923327192.0,23271976.0,0.001195172893483,2672324.7028858745,0.049308712467719,82143.0378313611,2.4397856471182338,0.4,0.7,0.0,0.0,5.052631578947368,95
125,Arkansas,AR,05,Randolph,121,18571,3526988046.0,180067994.0,2.6395108926e-05,1443832.0406665276,0.031648063591335,146.4332060544649,2.577150404368286,0.4,0.7,0.0,0.0,3.6,20
126,Arkansas,AR,05,St. Francis,123,23033,3348442591.0,144356410.0,5.0551259291e-05,23842.346264744367,0.008162172243981,187024.34127671484,1.92800455138118,0.35,0.4,0.0,0.0,6.1,10
127,Arkansas,AR,05,Saline,125,123011,16910863013.0,9352470.0,0.000384898914269,652547.9242842088,0.048979290436738,144244.51688553736,1.8326839901669445,0.3,0.5,0.0,0.0,4.127272727272727,55
128,Arkansas,AR,05,Scott,127,9827,2104996511.0,156738309.0,6.699968699e-06,244514.781068958,0.016135853537147,8226.689069136402,1.1578618104338738,0.35,0.5,0.0,0.0,4.730769230769231,26
129,Arkansas,AR,05,Searcy,129,7772,1259429222.0,20682783.0,2.870356148e-06,32740.76658446407,0.001203054154032,41.53544975668239,0.5686909897398208,0.45,0.7,0.0,0.0,5.0,2
130,Arkansas,AR,05,Sebastian,131,127706,24757162066.0,135762124.0,9.9728492298e-05,321675.2111718148,0.095593577069063,402877.74444951693,0.7419740074991055,0.25,0.4,0.0,0.0,5.809523809523809,21
131,Arkansas,AR,05,Sevier,133,15824,3123338327.0,264713283.0,2.8974165275e-05,1518.3326426712636,0.016692863316963,300828.889360306,2.481098281731414,0.2,0.3,0.0,0.0,5.6923076923076925,13
132,Arkansas,AR,05,Sharp,135,17262,3008014916.0,168464948.0,2.4869885983e-05,1566770.953974897,0.075228342652397,158950.83093030986,2.3204796086549506,0.4,0.6,0.0,0.0,7.0,25
133,Arkansas,AR,05,Stone,137,12346,2154290021.0,69038360.0,1.2408810709e-05,729127.2389076701,0.03768046769582,13129.941438967391,1.6748690449573311,0.6,0.9,0.0,0.0,3.0,5
134,Arkansas,AR,05,Union,139,39006,6275843993.0,18542740.0,0.000364659520812,137372.50769931183,0.049402876194787,12121.367651810968,7.079710758282495,0.35,0.4,0.0,0.0,3.611111111111111,18
135,Arkansas,AR,05,Van Buren,141,15758,2851779817.0,18757504.0,1.3640112685e-05,500638.81646049273,0.003882476251192,10633.87772244385,1.3900335111983901,0.55,0.8,0.0,0.0,3.0,11
